"","date","SUM","hr_cst","dust","site","chl","sal","temp","do_mgl","do_per","pH","secchi","amm","nn","orthop","sil","din","din_dip","tdn","don","doc","toc","tn","Type","copies_mL"
"625",2022-06-23,0.21,"19",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2022-06-24,0.11,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2022-06-24,0.11,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2022-06-24,0.11,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2022-06-24,0.11,"19",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2022-06-25,0.06,"01",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2022-06-25,0.06,"07",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2022-06-25,0.06,"13",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2022-06-25,0.06,"19",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",2022-06-26,0.06,"01",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2022-06-26,0.06,"07",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2022-06-26,0.06,"13",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",2022-06-26,0.06,"19",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2022-06-27,0.08,"01",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2022-06-27,0.08,"07",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",2022-06-27,0.08,"13",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2022-06-27,0.08,"19",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",2022-06-28,0.06,"01",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",2022-06-28,0.06,"07",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",2022-06-28,0.06,"13",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",2022-06-28,0.06,"19",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2022-06-29,0.04,"01",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",2022-06-29,0.04,"07",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",2022-06-29,0.04,"13",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2022-06-29,0.04,"19",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",2022-06-30,0.04,"01",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",2022-06-30,0.04,"07",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2022-06-30,0.04,"13",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2022-06-30,0.04,"19",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2022-07-01,0.05,"01",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2022-07-01,0.05,"07",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2022-07-01,0.05,"13",0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2022-07-01,0.05,"19",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2022-07-02,0.08,"01",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",2022-07-02,0.08,"07",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",2022-07-02,0.08,"13",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",2022-07-02,0.08,"19",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",2022-07-03,0.11,"01",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",2022-07-03,0.11,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",2022-07-03,0.11,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",2022-07-03,0.11,"19",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",2022-07-04,0.15,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",2022-07-04,0.15,"07",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",2022-07-04,0.15,"13",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",2022-07-04,0.15,"19",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",2022-07-05,0.16,"01",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",2022-07-05,0.16,"07",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",2022-07-05,0.16,"13",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",2022-07-05,0.16,"19",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",2022-07-06,0.12,"01",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",2022-07-06,0.12,"07",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",2022-07-06,0.12,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",2022-07-06,0.12,"19",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",2022-07-07,0.08,"01",0.02,"Blind Oso",23.89,29.86,28.9,7.52,116.2,8.49,0.1,0.52,0.2,2.93,90.31,0.728,0.248803828,58.2,57.45585295,665.2,1106.6,162.3,"Daily",25462.3160806161
"679",2022-07-07,0.08,"01",0.02,"Canals",5.21,39.54,30.6,4.03,67.1,7.82,1.2,0.34,0.18,0.03,152.17,0.514,18.35714286,60,59.51574296,636,767,71,"Daily",21657.5647756801
"680",2022-07-07,0.08,"01",0.02,"Gulf",2.82,35.51,29.3,5.87,93.4,7.87,0.3,0.29,0.15,0.36,13.77,0.4395,1.207417582,17,16.54718935,144.9,161.3,23.8,"Daily",441.833666127579
"681",2022-07-07,0.08,"07",0.02,"Blind Oso",23.89,29.86,28.9,7.52,116.2,8.49,0.1,0.52,0.2,2.93,90.31,0.728,0.248803828,58.2,57.45585295,665.2,1106.6,162.3,"Daily",25462.3160806161
"682",2022-07-07,0.08,"07",0.02,"Canals",5.21,39.54,30.6,4.03,67.1,7.82,1.2,0.34,0.18,0.03,152.17,0.514,18.35714286,60,59.51574296,636,767,71,"Daily",21657.5647756801
"683",2022-07-07,0.08,"07",0.02,"Gulf",2.82,35.51,29.3,5.87,93.4,7.87,0.3,0.29,0.15,0.36,13.77,0.4395,1.207417582,17,16.54718935,144.9,161.3,23.8,"Daily",441.833666127579
"684",2022-07-07,0.08,"13",0.02,"Blind Oso",23.89,29.86,28.9,7.52,116.2,8.49,0.1,0.52,0.2,2.93,90.31,0.728,0.248803828,58.2,57.45585295,665.2,1106.6,162.3,"Daily",25462.3160806161
"685",2022-07-07,0.08,"13",0.02,"Canals",5.21,39.54,30.6,4.03,67.1,7.82,1.2,0.34,0.18,0.03,152.17,0.514,18.35714286,60,59.51574296,636,767,71,"Daily",21657.5647756801
"686",2022-07-07,0.08,"13",0.02,"Gulf",2.82,35.51,29.3,5.87,93.4,7.87,0.3,0.29,0.15,0.36,13.77,0.4395,1.207417582,17,16.54718935,144.9,161.3,23.8,"Daily",441.833666127579
"687",2022-07-07,0.08,"19",0.02,"Blind Oso",23.89,29.86,28.9,7.52,116.2,8.49,0.1,0.52,0.2,2.93,90.31,0.728,0.248803828,58.2,57.45585295,665.2,1106.6,162.3,"Daily",25462.3160806161
"688",2022-07-07,0.08,"19",0.02,"Canals",5.21,39.54,30.6,4.03,67.1,7.82,1.2,0.34,0.18,0.03,152.17,0.514,18.35714286,60,59.51574296,636,767,71,"Daily",21657.5647756801
"689",2022-07-07,0.08,"19",0.02,"Gulf",2.82,35.51,29.3,5.87,93.4,7.87,0.3,0.29,0.15,0.36,13.77,0.4395,1.207417582,17,16.54718935,144.9,161.3,23.8,"Daily",441.833666127579
"690",2022-07-08,0.12,"01",0.03,"Blind Oso",20.02,31.8,28.9,7.44,115.1,8.83,0.2,0.48,0.18,2.9,69.09,0.6535,0.225656077,61,60.34215285,1062.4,1314.1,179.8,"Daily",33586.3457218494
"691",2022-07-08,0.12,"01",0.03,"Canals",7.29,41.13,30.7,4.06,66.4,8.05,1.3,0.35,0.17,0.07,149.26,0.512,7.314285714,51.8,51.27173316,840.6,921.6,68.4,"Daily",14290.4100693708
"692",2022-07-08,0.12,"01",0.03,"Gulf",2.72,36.74,29.5,5.93,95.3,8.03,0.6,0.31,0.14,0.45,10.74,0.456,1.011086475,12.3,11.82116623,304.4,509.6,17.4,"Daily",2669.76384292788
"693",2022-07-08,0.12,"07",0.03,"Blind Oso",20.02,31.8,28.9,7.44,115.1,8.83,0.2,0.48,0.18,2.9,69.09,0.6535,0.225656077,61,60.34215285,1062.4,1314.1,179.8,"Daily",33586.3457218494
"694",2022-07-08,0.12,"07",0.03,"Canals",7.29,41.13,30.7,4.06,66.4,8.05,1.3,0.35,0.17,0.07,149.26,0.512,7.314285714,51.8,51.27173316,840.6,921.6,68.4,"Daily",14290.4100693708
"695",2022-07-08,0.12,"07",0.03,"Gulf",2.72,36.74,29.5,5.93,95.3,8.03,0.6,0.31,0.14,0.45,10.74,0.456,1.011086475,12.3,11.82116623,304.4,509.6,17.4,"Daily",2669.76384292788
"696",2022-07-08,0.12,"13",0.03,"Blind Oso",20.02,31.8,28.9,7.44,115.1,8.83,0.2,0.48,0.18,2.9,69.09,0.6535,0.225656077,61,60.34215285,1062.4,1314.1,179.8,"Daily",33586.3457218494
"697",2022-07-08,0.12,"13",0.03,"Canals",7.29,41.13,30.7,4.06,66.4,8.05,1.3,0.35,0.17,0.07,149.26,0.512,7.314285714,51.8,51.27173316,840.6,921.6,68.4,"Daily",14290.4100693708
"698",2022-07-08,0.12,"13",0.03,"Gulf",2.72,36.74,29.5,5.93,95.3,8.03,0.6,0.31,0.14,0.45,10.74,0.456,1.011086475,12.3,11.82116623,304.4,509.6,17.4,"Daily",2669.76384292788
"699",2022-07-08,0.12,"19",0.03,"Blind Oso",20.02,31.8,28.9,7.44,115.1,8.83,0.2,0.48,0.18,2.9,69.09,0.6535,0.225656077,61,60.34215285,1062.4,1314.1,179.8,"Daily",33586.3457218494
"700",2022-07-08,0.12,"19",0.03,"Canals",7.29,41.13,30.7,4.06,66.4,8.05,1.3,0.35,0.17,0.07,149.26,0.512,7.314285714,51.8,51.27173316,840.6,921.6,68.4,"Daily",14290.4100693708
"701",2022-07-08,0.12,"19",0.03,"Gulf",2.72,36.74,29.5,5.93,95.3,8.03,0.6,0.31,0.14,0.45,10.74,0.456,1.011086475,12.3,11.82116623,304.4,509.6,17.4,"Daily",2669.76384292788
"702",2022-07-09,0.12,"01",0.03,"Blind Oso",24.1,32.16,28.8,6.89,107.6,9.76,1.5,0.41,0.17,3.42,86.44,0.5845,0.170781592,55.2,54.6539626,830.1,1439.3,180.7,"Daily",29092.8251170204
"703",2022-07-09,0.12,"01",0.03,"Canals",5.4,39.99,30.8,3.46,57.9,7.84,1.3,0.88,0.15,0.31,148.29,1.0335,3.339256866,53.4,52.34545953,729.3,755.8,70.2,"Daily",4353.79836339049
"704",2022-07-09,0.12,"01",0.03,"Gulf",3.83,35.48,29.3,6.03,95.5,8.04,0.8,1.2,0.16,0.4,10.64,1.365,3.387096774,11.1,9.725209104,270.9,306,16.5,"Daily",3243.35262062961
"705",2022-07-09,0.12,"07",0.04,"Blind Oso",24.1,32.16,28.8,6.89,107.6,9.76,1.5,0.41,0.17,3.42,86.44,0.5845,0.170781592,55.2,54.6539626,830.1,1439.3,180.7,"Daily",29092.8251170204
"706",2022-07-09,0.12,"07",0.04,"Canals",5.4,39.99,30.8,3.46,57.9,7.84,1.3,0.88,0.15,0.31,148.29,1.0335,3.339256866,53.4,52.34545953,729.3,755.8,70.2,"Daily",4353.79836339049
"707",2022-07-09,0.12,"07",0.04,"Gulf",3.83,35.48,29.3,6.03,95.5,8.04,0.8,1.2,0.16,0.4,10.64,1.365,3.387096774,11.1,9.725209104,270.9,306,16.5,"Daily",3243.35262062961
"708",2022-07-09,0.12,"13",0.03,"Blind Oso",24.1,32.16,28.8,6.89,107.6,9.76,1.5,0.41,0.17,3.42,86.44,0.5845,0.170781592,55.2,54.6539626,830.1,1439.3,180.7,"Daily",29092.8251170204
"709",2022-07-09,0.12,"13",0.03,"Canals",5.4,39.99,30.8,3.46,57.9,7.84,1.3,0.88,0.15,0.31,148.29,1.0335,3.339256866,53.4,52.34545953,729.3,755.8,70.2,"Daily",4353.79836339049
"710",2022-07-09,0.12,"13",0.03,"Gulf",3.83,35.48,29.3,6.03,95.5,8.04,0.8,1.2,0.16,0.4,10.64,1.365,3.387096774,11.1,9.725209104,270.9,306,16.5,"Daily",3243.35262062961
"711",2022-07-09,0.12,"19",0.02,"Blind Oso",24.1,32.16,28.8,6.89,107.6,9.76,1.5,0.41,0.17,3.42,86.44,0.5845,0.170781592,55.2,54.6539626,830.1,1439.3,180.7,"Daily",29092.8251170204
"712",2022-07-09,0.12,"19",0.02,"Canals",5.4,39.99,30.8,3.46,57.9,7.84,1.3,0.88,0.15,0.31,148.29,1.0335,3.339256866,53.4,52.34545953,729.3,755.8,70.2,"Daily",4353.79836339049
"713",2022-07-09,0.12,"19",0.02,"Gulf",3.83,35.48,29.3,6.03,95.5,8.04,0.8,1.2,0.16,0.4,10.64,1.365,3.387096774,11.1,9.725209104,270.9,306,16.5,"Daily",3243.35262062961
"714",2022-07-10,0.09,"01",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2022-07-10,0.09,"07",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2022-07-10,0.09,"13",0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2022-07-10,0.09,"19",0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2022-07-11,0.08,"01",0.02,"Blind Oso",21.27,41.11,29.6,5.32,89.5,8.45,0.2,0.62,0.17,2.16,107.57,0.786,0.363804675,55.1,54.28740148,796,1113.2,127.5,"Daily",45874.7805916793
"719",2022-07-11,0.08,"01",0.02,"Canals",6.52,41.87,31.1,4.3,71.9,8.08,1.2,0.77,0.16,0.04,140.38,0.9355,23.09876543,53.9,52.97954305,681.8,733.8,74.9,"Daily",6607.17012336502
"720",2022-07-11,0.08,"01",0.02,"Gulf",3.47,36.7,29.6,5.93,95.7,8.11,0.6,0.42,0.17,0.35,9.26,0.59,1.702741703,9.4,8.836614048,155.5,197.4,17.4,"Daily",695.390637653543
"721",2022-07-11,0.08,"07",0.02,"Blind Oso",21.27,41.11,29.6,5.32,89.5,8.45,0.2,0.62,0.17,2.16,107.57,0.786,0.363804675,55.1,54.28740148,796,1113.2,127.5,"Daily",45874.7805916793
"722",2022-07-11,0.08,"07",0.02,"Canals",6.52,41.87,31.1,4.3,71.9,8.08,1.2,0.77,0.16,0.04,140.38,0.9355,23.09876543,53.9,52.97954305,681.8,733.8,74.9,"Daily",6607.17012336502
"723",2022-07-11,0.08,"07",0.02,"Gulf",3.47,36.7,29.6,5.93,95.7,8.11,0.6,0.42,0.17,0.35,9.26,0.59,1.702741703,9.4,8.836614048,155.5,197.4,17.4,"Daily",695.390637653543
"724",2022-07-11,0.08,"13",0.02,"Blind Oso",21.27,41.11,29.6,5.32,89.5,8.45,0.2,0.62,0.17,2.16,107.57,0.786,0.363804675,55.1,54.28740148,796,1113.2,127.5,"Daily",45874.7805916793
"725",2022-07-11,0.08,"13",0.02,"Canals",6.52,41.87,31.1,4.3,71.9,8.08,1.2,0.77,0.16,0.04,140.38,0.9355,23.09876543,53.9,52.97954305,681.8,733.8,74.9,"Daily",6607.17012336502
"726",2022-07-11,0.08,"13",0.02,"Gulf",3.47,36.7,29.6,5.93,95.7,8.11,0.6,0.42,0.17,0.35,9.26,0.59,1.702741703,9.4,8.836614048,155.5,197.4,17.4,"Daily",695.390637653543
"727",2022-07-11,0.08,"19",0.02,"Blind Oso",21.27,41.11,29.6,5.32,89.5,8.45,0.2,0.62,0.17,2.16,107.57,0.786,0.363804675,55.1,54.28740148,796,1113.2,127.5,"Daily",45874.7805916793
"728",2022-07-11,0.08,"19",0.02,"Canals",6.52,41.87,31.1,4.3,71.9,8.08,1.2,0.77,0.16,0.04,140.38,0.9355,23.09876543,53.9,52.97954305,681.8,733.8,74.9,"Daily",6607.17012336502
"729",2022-07-11,0.08,"19",0.02,"Gulf",3.47,36.7,29.6,5.93,95.7,8.11,0.6,0.42,0.17,0.35,9.26,0.59,1.702741703,9.4,8.836614048,155.5,197.4,17.4,"Daily",695.390637653543
"730",2022-07-12,0.11,"01",0.01,"Blind Oso",39.78,36.01,29.5,6.17,100.7,7.96,0.2,0.84,1.09,2.99,96.75,1.936,0.648141948,63.7,61.78587864,778.2,1280.1,164.7,"Daily",18960.3961616434
"731",2022-07-12,0.11,"01",0.01,"Canals",7.16,40.64,31,2.7,45.2,7.66,1.2,0.8,0.13,0.02,140.08,0.926,43.06976744,60.3,59.39654394,651,726.7,76.1,"Daily",14343.0540743665
"732",2022-07-12,0.11,"01",0.01,"Gulf",3.72,35.35,29.6,5.83,92.4,7.89,0.6,0.86,0.15,0.43,5.6,1.017,2.387323944,10.5,9.494598589,125.9,137.7,19.8,"Daily",47081.0826200257
"733",2022-07-12,0.11,"07",0.01,"Blind Oso",39.78,36.01,29.5,6.17,100.7,7.96,0.2,0.84,1.09,2.99,96.75,1.936,0.648141948,63.7,61.78587864,778.2,1280.1,164.7,"Daily",18960.3961616434
"734",2022-07-12,0.11,"07",0.01,"Canals",7.16,40.64,31,2.7,45.2,7.66,1.2,0.8,0.13,0.02,140.08,0.926,43.06976744,60.3,59.39654394,651,726.7,76.1,"Daily",14343.0540743665
"735",2022-07-12,0.11,"07",0.01,"Gulf",3.72,35.35,29.6,5.83,92.4,7.89,0.6,0.86,0.15,0.43,5.6,1.017,2.387323944,10.5,9.494598589,125.9,137.7,19.8,"Daily",47081.0826200257
"736",2022-07-12,0.11,"13",0.05,"Blind Oso",39.78,36.01,29.5,6.17,100.7,7.96,0.2,0.84,1.09,2.99,96.75,1.936,0.648141948,63.7,61.78587864,778.2,1280.1,164.7,"Daily",18960.3961616434
"737",2022-07-12,0.11,"13",0.05,"Canals",7.16,40.64,31,2.7,45.2,7.66,1.2,0.8,0.13,0.02,140.08,0.926,43.06976744,60.3,59.39654394,651,726.7,76.1,"Daily",14343.0540743665
"738",2022-07-12,0.11,"13",0.05,"Gulf",3.72,35.35,29.6,5.83,92.4,7.89,0.6,0.86,0.15,0.43,5.6,1.017,2.387323944,10.5,9.494598589,125.9,137.7,19.8,"Daily",47081.0826200257
"739",2022-07-12,0.11,"19",0.04,"Blind Oso",39.78,36.01,29.5,6.17,100.7,7.96,0.2,0.84,1.09,2.99,96.75,1.936,0.648141948,63.7,61.78587864,778.2,1280.1,164.7,"Daily",18960.3961616434
"740",2022-07-12,0.11,"19",0.04,"Canals",7.16,40.64,31,2.7,45.2,7.66,1.2,0.8,0.13,0.02,140.08,0.926,43.06976744,60.3,59.39654394,651,726.7,76.1,"Daily",14343.0540743665
"741",2022-07-12,0.11,"19",0.04,"Gulf",3.72,35.35,29.6,5.83,92.4,7.89,0.6,0.86,0.15,0.43,5.6,1.017,2.387323944,10.5,9.494598589,125.9,137.7,19.8,"Daily",47081.0826200257
"742",2022-07-13,0.2,"01",0.05,"Blind Oso",28.11,34.62,30,5.6,89.1,8.92,3,0.56,0.17,1.03,75.79,0.726,0.705882353,68.5,67.81062007,715.1,1372.2,178.6,"Daily",30244.6093215227
"743",2022-07-13,0.2,"01",0.05,"Canals",8.43,42.2,31.3,2.29,39.1,8.17,1.2,1.68,0.23,0.07,142.94,1.909,27.27142857,61.8,59.84831752,644.3,782.9,90.4,"Daily",16787.4678115069
"744",2022-07-13,0.2,"01",0.05,"Gulf",5.13,36.44,28.5,6.1,95.2,8.22,0.6,1.16,0.29,0.56,0.46,1.452,2.602150538,16.5,15.03400997,140.9,204.5,28.6,"Daily",51604.4255464919
"745",2022-07-13,0.2,"07",0.06,"Blind Oso",28.11,34.62,30,5.6,89.1,8.92,3,0.56,0.17,1.03,75.79,0.726,0.705882353,68.5,67.81062007,715.1,1372.2,178.6,"Daily",30244.6093215227
"746",2022-07-13,0.2,"07",0.06,"Canals",8.43,42.2,31.3,2.29,39.1,8.17,1.2,1.68,0.23,0.07,142.94,1.909,27.27142857,61.8,59.84831752,644.3,782.9,90.4,"Daily",16787.4678115069
"747",2022-07-13,0.2,"07",0.06,"Gulf",5.13,36.44,28.5,6.1,95.2,8.22,0.6,1.16,0.29,0.56,0.46,1.452,2.602150538,16.5,15.03400997,140.9,204.5,28.6,"Daily",51604.4255464919
"748",2022-07-13,0.2,"13",0.05,"Blind Oso",28.11,34.62,30,5.6,89.1,8.92,3,0.56,0.17,1.03,75.79,0.726,0.705882353,68.5,67.81062007,715.1,1372.2,178.6,"Daily",30244.6093215227
"749",2022-07-13,0.2,"13",0.05,"Canals",8.43,42.2,31.3,2.29,39.1,8.17,1.2,1.68,0.23,0.07,142.94,1.909,27.27142857,61.8,59.84831752,644.3,782.9,90.4,"Daily",16787.4678115069
"750",2022-07-13,0.2,"13",0.05,"Gulf",5.13,36.44,28.5,6.1,95.2,8.22,0.6,1.16,0.29,0.56,0.46,1.452,2.602150538,16.5,15.03400997,140.9,204.5,28.6,"Daily",51604.4255464919
"751",2022-07-13,0.2,"19",0.04,"Blind Oso",28.11,34.62,30,5.6,89.1,8.92,3,0.56,0.17,1.03,75.79,0.726,0.705882353,68.5,67.81062007,715.1,1372.2,178.6,"Daily",30244.6093215227
"752",2022-07-13,0.2,"19",0.04,"Canals",8.43,42.2,31.3,2.29,39.1,8.17,1.2,1.68,0.23,0.07,142.94,1.909,27.27142857,61.8,59.84831752,644.3,782.9,90.4,"Daily",16787.4678115069
"753",2022-07-13,0.2,"19",0.04,"Gulf",5.13,36.44,28.5,6.1,95.2,8.22,0.6,1.16,0.29,0.56,0.46,1.452,2.602150538,16.5,15.03400997,140.9,204.5,28.6,"Daily",51604.4255464919
"754",2022-07-14,0.16,"01",0.04,"Blind Oso",37.88,30.65,29.2,5.18,81.5,8.52,0.25,1.06,0.13,1.66,66.61,1.183,0.713295146,56.7,55.53929327,702.5,1348.9,170.3,"Daily",85816.1827890985
"755",2022-07-14,0.16,"01",0.04,"Canals",7.18,42.31,31.5,2.11,36.4,7.75,1.1,2.75,0.2,0.14,144.29,2.956,21.26618705,56.2,53.21505296,654.4,763.9,72.9,"Daily",10762.0718976435
"756",2022-07-14,0.16,"01",0.04,"Gulf",4.6,36.41,27.8,6.46,100.8,7.79,0.5,1.87,0.13,0.33,0.15,2.0035,5.989536622,13,11.00269278,99.4,176.3,28.5,"Daily",97906.3926285433
"757",2022-07-14,0.16,"07",0.04,"Blind Oso",37.88,30.65,29.2,5.18,81.5,8.52,0.25,1.06,0.13,1.66,66.61,1.183,0.713295146,56.7,55.53929327,702.5,1348.9,170.3,"Daily",85816.1827890985
"758",2022-07-14,0.16,"07",0.04,"Canals",7.18,42.31,31.5,2.11,36.4,7.75,1.1,2.75,0.2,0.14,144.29,2.956,21.26618705,56.2,53.21505296,654.4,763.9,72.9,"Daily",10762.0718976435
"759",2022-07-14,0.16,"07",0.04,"Gulf",4.6,36.41,27.8,6.46,100.8,7.79,0.5,1.87,0.13,0.33,0.15,2.0035,5.989536622,13,11.00269278,99.4,176.3,28.5,"Daily",97906.3926285433
